Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,eXiLe eSports vs NoMercy,Icebox,eXiLe eSports,13,8,5,,NoMercy,7,3,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,eXiLe eSports vs NoMercy,Split,eXiLe eSports,11,4,7,,NoMercy,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,eXiLe eSports vs NoMercy,Bind,eXiLe eSports,13,8,4,1,NoMercy,15,8,4,3,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,EZclap vs WILD HUNT,Icebox,EZclap,10,5,5,,WILD HUNT,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,EZclap vs WILD HUNT,Ascent,EZclap,13,10,3,,WILD HUNT,8,6,2,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,EZclap vs WILD HUNT,Haven,EZclap,13,10,3,,WILD HUNT,6,4,2,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,1280x960 vs BullGods,Bind,1280x960,13,9,4,,BullGods,7,4,3,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,1280x960 vs BullGods,Ascent,1280x960,13,7,6,,BullGods,9,4,5,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,DAT vs Aspire,Ascent,DAT,11,4,7,,Aspire,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,DAT vs Aspire,Haven,DAT,13,7,6,,Aspire,7,2,5,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,DAT vs Aspire,Icebox,DAT,17,6,6,5,Aspire,15,6,6,3,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,Gambit Esports vs Worst Players,Ascent,Gambit Esports,13,9,4,,Worst Players,4,1,3,,32:30
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,Gambit Esports vs Worst Players,Icebox,Gambit Esports,10,5,5,,Worst Players,13,6,7,,51:13
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,Gambit Esports vs Worst Players,Split,Gambit Esports,13,5,8,,Worst Players,11,4,7,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,SMARACIS eSports vs One Breath Gaming,Ascent,SMARACIS eSports,11,6,5,,One Breath Gaming,13,7,6,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,SMARACIS eSports vs One Breath Gaming,Icebox,SMARACIS eSports,6,4,2,,One Breath Gaming,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,TooManyQuestions vs zTitans,Ascent,TooManyQuestions,14,5,7,2,zTitans,12,5,7,0,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,TooManyQuestions vs zTitans,Bind,TooManyQuestions,7,5,2,,zTitans,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,TooManyQuestions vs zTitans,Haven,TooManyQuestions,13,8,5,,zTitans,9,5,4,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,Nomads vs tyeasy,Icebox,Nomads,1,1,0,,tyeasy,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,Nomads vs tyeasy,Haven,Nomads,6,5,1,,tyeasy,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,NoMercy vs Aim.Attack,Ascent,NoMercy,2,1,1,,Aim.Attack,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Round of 16,NoMercy vs Aim.Attack,Split,NoMercy,3,3,0,,Aim.Attack,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,tyeasy vs Aim.Attack,Bind,tyeasy,11,7,4,,Aim.Attack,13,8,5,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,tyeasy vs Aim.Attack,Icebox,tyeasy,13,10,3,,Aim.Attack,4,2,2,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,tyeasy vs Aim.Attack,Split,tyeasy,8,3,5,,Aim.Attack,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,DAT vs Gambit Esports,Ascent,DAT,4,2,2,,Gambit Esports,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,DAT vs Gambit Esports,Split,DAT,8,5,3,,Gambit Esports,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,One Breath Gaming vs TooManyQuestions,Haven,One Breath Gaming,13,11,2,,TooManyQuestions,5,4,1,,43:16
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,One Breath Gaming vs TooManyQuestions,Ascent,One Breath Gaming,13,6,7,,TooManyQuestions,8,2,6,,38:16
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,EZclap vs 1280x960,Ascent,EZclap,11,2,9,,1280x960,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,EZclap vs 1280x960,Bind,EZclap,13,8,5,,1280x960,5,1,4,,
Champions Tour CIS Stage 2: Challengers 2,Qualifier Play-In,Quarterfinal,EZclap vs 1280x960,Haven,EZclap,10,5,5,,1280x960,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,forZe vs 1280x960,Haven,forZe,7,3,4,,1280x960,13,4,9,,40:36
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,forZe vs 1280x960,Split,forZe,13,3,10,,1280x960,11,2,9,,47:58
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,forZe vs 1280x960,Bind,forZe,13,8,5,,1280x960,9,5,4,,
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,Team Singularity vs One Breath Gaming,Ascent,Team Singularity,13,7,6,,One Breath Gaming,11,6,5,,51:39
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,Team Singularity vs One Breath Gaming,Icebox,Team Singularity,15,6,6,3,One Breath Gaming,17,6,6,5,1:05:54
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,Team Singularity vs One Breath Gaming,Split,Team Singularity,10,10,0,,One Breath Gaming,13,11,2,,
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,CrowСrowd vs Aim.Attack,Bind,CrowСrowd,13,5,8,,Aim.Attack,9,2,7,,44:37
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,CrowСrowd vs Aim.Attack,Ascent,CrowСrowd,13,8,5,,Aim.Attack,8,4,4,,39:57
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,GMT Esports vs Gambit Esports,Split,GMT Esports,12,7,5,0,Gambit Esports,14,7,5,2,51:46
Champions Tour CIS Stage 2: Challengers 2,Main Event,Quarterfinals,GMT Esports vs Gambit Esports,Bind,GMT Esports,7,2,5,,Gambit Esports,13,3,10,,40:26
Champions Tour CIS Stage 2: Challengers 2,Main Event,Semifinals,forZe vs One Breath Gaming,Haven,forZe,8,4,4,,One Breath Gaming,13,5,8,,41:19
Champions Tour CIS Stage 2: Challengers 2,Main Event,Semifinals,forZe vs One Breath Gaming,Bind,forZe,8,3,5,,One Breath Gaming,13,4,9,,40:09
Champions Tour CIS Stage 2: Challengers 2,Main Event,Semifinals,CrowСrowd vs Gambit Esports,Ascent,CrowСrowd,11,5,6,,Gambit Esports,13,6,7,,54:47
Champions Tour CIS Stage 2: Challengers 2,Main Event,Semifinals,CrowСrowd vs Gambit Esports,Bind,CrowСrowd,7,7,0,,Gambit Esports,13,8,5,,43:42
Champions Tour CIS Stage 2: Challengers 2,Main Event,Grand Final,One Breath Gaming vs Gambit Esports,Haven,One Breath Gaming,13,8,5,,Gambit Esports,8,4,4,,41:04
Champions Tour CIS Stage 2: Challengers 2,Main Event,Grand Final,One Breath Gaming vs Gambit Esports,Icebox,One Breath Gaming,5,3,2,,Gambit Esports,13,4,9,,37:45
Champions Tour CIS Stage 2: Challengers 2,Main Event,Grand Final,One Breath Gaming vs Gambit Esports,Ascent,One Breath Gaming,3,1,2,,Gambit Esports,13,2,11,,29:11
Champions Tour CIS Stage 2: Challengers 2,Main Event,Grand Final,One Breath Gaming vs Gambit Esports,Split,One Breath Gaming,8,7,1,,Gambit Esports,13,8,5,,43:11
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Qualifier,Round of 8,All Born to Clutch vs TTSH,Haven,All Born to Clutch,13,9,4,,TTSH,6,3,3,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Qualifier,Round of 8,Game Dimension Esports vs LP33,Bind,Game Dimension Esports,8,5,3,,LP33,13,6,7,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Qualifier,Round of 8,Ka4 e-Sports Club vs TRAITORS,Bind,Ka4 e-Sports Club,8,4,4,,TRAITORS,13,5,8,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Qualifier,Round of 8,Team Assassin vs Griffin E-Sports,Haven,Team Assassin,8,2,6,,Griffin E-Sports,13,3,10,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,Anti Eco Eco Club vs All Born to Clutch,Icebox,Anti Eco Eco Club,13,6,7,,All Born to Clutch,11,5,6,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,Anti Eco Eco Club vs All Born to Clutch,Ascent,Anti Eco Eco Club,15,4,8,3,All Born to Clutch,13,4,8,1,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,CBT Gaming vs TRAITORS,Split,CBT Gaming,13,10,3,,TRAITORS,5,3,2,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,CBT Gaming vs TRAITORS,Ascent,CBT Gaming,13,8,5,,TRAITORS,7,3,4,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,Five Ace Esports vs LP33,Ascent,Five Ace Esports,13,7,6,,LP33,8,3,5,,41:50
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,Five Ace Esports vs LP33,Haven,Five Ace Esports,13,8,5,,LP33,8,4,4,,37:19
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,Looking For Sponsor vs Griffin E-Sports,Ascent,Looking For Sponsor,13,7,6,,Griffin E-Sports,5,0,5,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Quarterfinals,Looking For Sponsor vs Griffin E-Sports,Split,Looking For Sponsor,13,8,5,,Griffin E-Sports,6,2,4,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Semifinals,Anti Eco Eco Club vs Five Ace Esports,Icebox,Anti Eco Eco Club,13,7,6,,Five Ace Esports,9,4,5,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Semifinals,Anti Eco Eco Club vs Five Ace Esports,Ascent,Anti Eco Eco Club,13,8,5,,Five Ace Esports,11,7,4,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Semifinals,Looking For Sponsor vs CBT Gaming,Haven,Looking For Sponsor,11,9,2,,CBT Gaming,13,10,3,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Semifinals,Looking For Sponsor vs CBT Gaming,Bind,Looking For Sponsor,10,7,3,,CBT Gaming,13,8,5,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Bronze Match,Five Ace Esports vs Looking For Sponsor,Ascent,Five Ace Esports,13,9,4,,Looking For Sponsor,11,8,3,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Bronze Match,Five Ace Esports vs Looking For Sponsor,Split,Five Ace Esports,13,9,4,,Looking For Sponsor,9,6,3,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Grand Final,Five Ace Esports vs Looking For Sponsor,Icebox,Five Ace Esports,7,6,1,,Looking For Sponsor,13,7,6,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Grand Final,Five Ace Esports vs Looking For Sponsor,Haven,Five Ace Esports,4,3,1,,Looking For Sponsor,13,4,9,,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,Main Event,Grand Final,Five Ace Esports vs Looking For Sponsor,Ascent,Five Ace Esports,5,1,4,,Looking For Sponsor,13,2,11,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Quarterfinals,Holdem Esports vs ex-Intense Gaming,Split,Holdem Esports,11,4,7,,ex-Intense Gaming,13,5,8,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Quarterfinals,LYNX TH vs D-Genenran-X Gaming,Split,LYNX TH,13,10,3,,D-Genenran-X Gaming,5,3,2,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Quarterfinals,Concentrate E-sport vs Not Ready,Split,Concentrate E-sport,2,2,0,,Not Ready,13,3,10,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Quarterfinals,fully vs Foxy Araikordai,Split,fully,7,6,1,,Foxy Araikordai,13,7,6,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Semifinals,ex-Intense Gaming vs LYNX TH,Bind,ex-Intense Gaming,11,8,3,,LYNX TH,13,9,4,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Semifinals,Not Ready vs Foxy Araikordai,Bind,Not Ready,13,8,5,,Foxy Araikordai,9,5,4,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Lower Bracket Round 1,Overtime Esports vs Doge go to the moon,Haven,Overtime Esports,13,7,6,,Doge go to the moon,11,6,5,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Lower Bracket Round 1,fully vs Made in Thailand,Haven,fully,10,6,4,,Made in Thailand,13,7,6,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Lower Bracket Round 2,Foxy Araikordai vs Overtime Esports,Split,Foxy Araikordai,13,6,7,,Overtime Esports,10,4,6,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Lower Bracket Round 2,ex-Intense Gaming vs Made in Thailand,Split,ex-Intense Gaming,6,4,2,,Made in Thailand,13,5,8,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Upper Finals,LYNX TH vs Not Ready,Icebox,LYNX TH,11,5,6,,Not Ready,13,6,7,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Lower Bracket Round 3,Foxy Araikordai vs Made in Thailand,Ascent,Foxy Araikordai,10,7,3,,Made in Thailand,13,8,5,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,5th Place Match,Overtime Esports vs ex-Intense Gaming,Icebox,Overtime Esports,13,9,4,,ex-Intense Gaming,4,1,3,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Lower Bracket Finals,LYNX TH vs Made in Thailand,Bind,LYNX TH,11,8,3,,Made in Thailand,13,9,4,,
Champions Tour Thailand Stage 1: Challengers 3,Qualifier,Grand Final,Not Ready vs Made in Thailand,Haven,Not Ready,11,6,5,,Made in Thailand,13,7,6,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,Made in Thailand vs Not Ready,Haven,Made in Thailand,13,5,8,,Not Ready,11,4,7,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,Made in Thailand vs Not Ready,Bind,Made in Thailand,13,11,2,,Not Ready,4,3,1,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,Sharper Esport vs Foxy Araikordai,Ascent,Sharper Esport,13,7,6,,Foxy Araikordai,11,6,5,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,Sharper Esport vs Foxy Araikordai,Haven,Sharper Esport,13,9,4,,Foxy Araikordai,5,2,3,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,FULL SENSE vs LYNX TH,Ascent,FULL SENSE,16,6,6,4,LYNX TH,14,6,6,2,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,FULL SENSE vs LYNX TH,Bind,FULL SENSE,13,11,2,,LYNX TH,7,6,1,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,Overtime Esports vs X10 Esports,Haven,Overtime Esports,8,6,2,,X10 Esports,13,7,6,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Quarterfinals,Overtime Esports vs X10 Esports,Ascent,Overtime Esports,5,3,2,,X10 Esports,13,4,9,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Semifinals,Made in Thailand vs Sharper Esport,Bind,Made in Thailand,13,5,8,,Sharper Esport,8,1,7,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Semifinals,Made in Thailand vs Sharper Esport,Haven,Made in Thailand,13,8,5,,Sharper Esport,8,4,4,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Semifinals,Made in Thailand vs Sharper Esport,Ascent,Made in Thailand,17,0,12,5,Sharper Esport,19,12,0,7,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Semifinals,FULL SENSE vs X10 Esports,Split,FULL SENSE,6,6,0,,X10 Esports,13,7,6,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Semifinals,FULL SENSE vs X10 Esports,Ascent,FULL SENSE,5,4,1,,X10 Esports,13,5,8,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Grand Final,Made in Thailand vs X10 Esports,Split,Made in Thailand,3,2,1,,X10 Esports,13,3,10,,
Champions Tour Thailand Stage 1: Challengers 3,Main Event,Grand Final,Made in Thailand vs X10 Esports,Haven,Made in Thailand,10,6,4,,X10 Esports,13,7,6,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Alter Ego Celeste vs GodfatheR,Ascent,Alter Ego Celeste,13,10,3,,GodfatheR,5,3,2,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,TEAM X-FORCE vs Rêveur,Ascent,TEAM X-FORCE,3,2,1,,Rêveur,13,3,10,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,BOS Zero vs Rex Regum Qeon,Bind,BOS Zero,0,0,0,,Rex Regum Qeon,13,1,12,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,MYTH vs ONIC G,Ascent,MYTH,5,3,2,,ONIC G,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Bakekok vs Dewa United Esports,Ascent,Bakekok,6,3,3,,Dewa United Esports,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,ESTEVANDOR vs S*ONE,Ascent,ESTEVANDOR,13,6,7,,S*ONE,9,3,6,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,The New Meta vs Firecrest,Haven,The New Meta,13,10,3,,Firecrest,3,1,2,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,ex-AING MAUNG Esports vs TCr4 Tampubolon,Haven,ex-AING MAUNG Esports,13,10,3,,TCr4 Tampubolon,5,3,2,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,re:five vs BIG NW2R,Ascent,re:five,13,10,3,,BIG NW2R,6,4,2,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Pasukan Gelap vs GBH Esports,Ascent,Pasukan Gelap,9,3,6,,GBH Esports,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,XORTE vs ex-PWYH,Ascent,XORTE,1,1,0,,ex-PWYH,13,2,11,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Pandora Esports vs Spica,Bind,Pandora Esports,13,9,4,,Spica,5,2,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Mamah Pasti Bangga Team vs WAY Esports,Split,Mamah Pasti Bangga Team,5,3,2,,WAY Esports,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,VVV vs ex-Reckless Lads,Icebox,VVV,13,9,4,,ex-Reckless Lads,6,3,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Trigger Esports vs WOLFPACK,Bind,Trigger Esports,2,2,0,,WOLFPACK,13,3,10,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Syntax vs GOLDEN5,Ascent,Syntax,11,4,7,,GOLDEN5,13,5,8,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Orbit vs MPC,Bind,Orbit,13,9,4,,MPC,5,2,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Quadro Squadron vs Proxymine,Ascent,Quadro Squadron,13,9,4,,Proxymine,3,0,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Flat White vs Ethereal,Bind,Flat White,16,5,7,4,Ethereal,14,5,7,2,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Art of Team vs Seniman Grooming,Bind,Art of Team,12,3,9,0,Seniman Grooming,14,3,9,2,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Golden Trash vs VacTorturer,Bind,Golden Trash,3,1,2,,VacTorturer,13,2,11,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,GOB E-SPORTS vs BYE,Ascent,GOB E-SPORTS,6,5,1,,BYE,13,6,7,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,ForteZ vs ZaboeN AllSTAR,Ascent,ForteZ,12,5,7,0,ZaboeN AllSTAR,14,5,7,2,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,The Mafias EAID vs CUEK,Haven,The Mafias EAID,6,6,0,,CUEK,13,7,6,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,DG Esports vs Kingpins,Haven,DG Esports,13,9,4,,Kingpins,9,6,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,ex-Team Phenix vs Team Altitude,Icebox,ex-Team Phenix,11,5,6,,Team Altitude,13,6,7,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Thieves of Hours vs ArtsGaming,Ascent,Thieves of Hours,13,11,2,,ArtsGaming,1,0,1,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,SMG vs Surabaya Esports,Ascent,SMG,7,4,3,,Surabaya Esports,13,5,8,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Nothing To Lose vs ANARCHY,Split,Nothing To Lose,5,5,0,,ANARCHY,13,6,7,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 64,Critical Out Air vs MOC Team,Bind,Critical Out Air,3,3,0,,MOC Team,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,Alter Ego Celeste vs Rêveur,Ascent,Alter Ego Celeste,6,3,3,,Rêveur,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,Dewa United Esports vs Bigetron Arctic,Icebox,Dewa United Esports,9,5,4,,Bigetron Arctic,13,6,7,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,ESTEVANDOR vs The New Meta,Ascent,ESTEVANDOR,15,6,6,3,The New Meta,13,6,6,1,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,WOLFPACK vs GOLDEN5,Ascent,WOLFPACK,18,10,2,6,GOLDEN5,20,10,2,8,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,Flat White vs ex-AING MAUNG Esports,Bind,Flat White,7,4,3,,ex-AING MAUNG Esports,13,5,8,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,re:five vs GBH Esports,Bind,re:five,13,9,4,,GBH Esports,5,2,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,ex-PWYH vs Pandora Esports,Bind,ex-PWYH,6,6,0,,Pandora Esports,13,7,6,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,ZaboeN AllSTAR vs WAY Esports,Split,ZaboeN AllSTAR,7,2,5,,WAY Esports,13,3,10,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,Rex Regum Qeon vs ONIC G,Split,Rex Regum Qeon,7,4,3,,ONIC G,13,5,8,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,Orbit vs Quadro Squadron,Ascent,Orbit,2,2,0,,Quadro Squadron,13,3,10,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,VacTorturer vs BYE,Ascent,VacTorturer,2,0,2,,BYE,13,1,12,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,CUEK vs DG Esports,Ascent,CUEK,4,3,1,,DG Esports,13,4,9,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,KINGSLAYERS vs Seniman Grooming,Icebox,KINGSLAYERS,7,4,3,,Seniman Grooming,13,5,8,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,Thieves of Hours vs Surabaya Esports,Ascent,Thieves of Hours,13,7,6,,Surabaya Esports,10,5,5,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 32,ANARCHY vs MOC Team,Ascent,ANARCHY,13,9,4,,MOC Team,3,0,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 16,Rêveur vs ONIC G,Ascent,Rêveur,5,5,0,,ONIC G,13,6,7,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 16,Bigetron Arctic vs ESTEVANDOR,Haven,Bigetron Arctic,13,8,5,,ESTEVANDOR,6,2,4,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 16,ex-AING MAUNG Esports vs re:five,Haven,ex-AING MAUNG Esports,13,5,8,,re:five,7,0,7,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 16,Pandora Esports vs WAY Esports,Ascent,Pandora Esports,6,6,0,,WAY Esports,13,7,6,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 16,GOLDEN5 vs Quadro Squadron,Ascent,GOLDEN5,13,9,4,,Quadro Squadron,5,2,3,,
Champions Tour Indonesia Stage 1: Challengers 3,Qualifier,Round of 16,Seniman Grooming vs BYE,Split,Seniman Grooming,13,8,5,,BYE,5,1,4,,
